experiment;day;individual;mm2;condition;feedingreg;reltime 
140d_starved;30;48;4,024306246;1;starving;30
140d_starved;30;49;2,215537082;1;starving;30
140d_starved;30;50;6,74976853;1;starving;30
140d_starved;30;51;2,210848115;1;starving;30
140d_starved;30;52;3,07947932;1;starving;30
140d_starved;30;53;6,014772894;1;starving;30
140d_starved;30;54;5,025400779;1;starving;30
140d_starved;30;55;2,428885098;1;starving;30
140d_starved;30;56;3,406534795;1;starving;30
140d_starved;30;57;4,657316841;1;starving;30
140d_starved;30;58;3,891842917;1;starving;30
140d_starved;30;59;4,181386652;1;starving;30
140d_starved;30;60;2,646922081;1;starving;30
140d_starved;30;61;4,549470591;1;starving;30
140d_starved;30;62;5,660755858;1;starving;30
140d_starved;30;63;1,887309367;1;starving;30
140d_starved;30;64;4,772196541;1;starving;30
140d_starved;30;65;5,692406388;1;starving;30
140d_starved;30;66;1,541498023;1;starving;30
140d_starved;30;67;2,236637436;1;starving;30
140d_starved;30;68;3,915287754;1;starving;30
140d_starved;30;69;6,585654672;1;starving;30
140d_starved;30;70;5,746329512;1;starving;30
140d_starved;30;71;5,782669009;1;starving;30
140d_starved;30;72;1,241404111;1;starving;30
140d_starved;30;73;1,77477415;1;starving;30
140d_starved;30;74;4,175525443;1;starving;30
140d_starved;30;75;1,703267397;1;starving;30
140d_starved;30;76;4,28806066;1;starving;30
140d_starved;30;77;3,236559727;1;starving;30
140d_starved;30;78;4,724134626;1;starving;30
140d_starved;30;79;6,371134414;1;starving;30
140d_starved;30;80;2,299938495;1;starving;30
140d_starved;30;81;2,371445248;1;starving;30
140d_starved;30;82;3,050173274;1;starving;30
140d_starved;30;83;5,12152461;1;starving;30
140d_starved;30;84;5,25516018;1;starving;30
140d_starved;30;85;1,601282357;1;starving;30
140d_starved;30;86;4,884731758;1;starving;30
140d_starved;30;87;1,867381255;1;starving;30
140d_starved;30;88;3,907082061;1;starving;30
140d_starved;30;89;5,881137324;1;starving;30
140d_starved;30;90;0,976477455;1;starving;30
140d_starved;35;1;3,016620499;1;starving;35
140d_starved;35;2;6,810249307;1;starving;35
140d_starved;35;3;4,720914127;1;starving;35
140d_starved;35;4;2,313711911;1;starving;35
140d_starved;35;5;4,137811634;1;starving;35
140d_starved;35;6;4,247229917;1;starving;35
140d_starved;35;7;5,114958449;1;starving;35
140d_starved;35;8;5,75900277;1;starving;35
140d_starved;35;9;3,725761773;1;starving;35
140d_starved;35;10;4,031855956;1;starving;35
140d_starved;35;11;2,583795014;1;starving;35
140d_starved;35;12;2,34833795;1;starving;35
140d_starved;35;13;3,297783934;1;starving;35
140d_starved;35;14;4,250692521;1;starving;35
140d_starved;35;15;1,082409972;1;starving;35
140d_starved;35;16;4,555401662;1;starving;35
140d_starved;35;17;4,093490305;1;starving;35
140d_starved;35;18;3,307479224;1;starving;35
140d_starved;35;19;2,525623269;1;starving;35
140d_starved;35;20;2,695290859;1;starving;35
140d_starved;35;21;3,885041551;1;starving;35
140d_starved;35;22;2,332409972;1;starving;35
140d_starved;35;23;3,516620499;1;starving;35
140d_starved;35;24;1,758310249;1;starving;35
140d_starved;35;25;3,082409972;1;starving;35
140d_starved;35;26;2,871883657;1;starving;35
140d_starved;35;27;1,317867036;1;starving;35
140d_starved;35;28;1,70498615;1;starving;35
140d_starved;35;29;1,981301939;1;starving;35
140d_starved;35;30;4,906509695;1;starving;35
140d_starved;35;31;3,88434903;1;starving;35
140d_starved;35;32;6,657202216;1;starving;35
140d_starved;35;33;4,549168975;1;starving;35
140d_starved;35;34;3,790858726;1;starving;35
140d_starved;35;35;1,719529086;1;starving;35
140d_starved;35;36;2,489612188;1;starving;35
140d_starved;35;37;2,574792244;1;starving;35
140d_starved;35;38;2,259695291;1;starving;35
140d_starved;35;39;1,004155125;1;starving;35
140d_starved;35;40;2,148199446;1;starving;35
140d_starved;35;41;5,218144044;1;starving;35
140d_starved;35;42;5,00900277;1;starving;35
140d_starved;35;43;1,745844875;1;starving;35
140d_starved;35;44;2,414819945;1;starving;35
140d_starved;35;45;3,605955679;1;starving;35
140d_starved;35;46;2,930055402;1;starving;35
140d_starved;35;47;1,112188366;1;starving;35
140d_starved;35;48;2,659972299;1;starving;35
140d_starved;35;49;1,556786704;1;starving;35
140d_starved;35;50;9,921052632;1;starving;35
140d_starved;35;51;2,25;1;starving;35
140d_starved;35;52;2,522853186;1;starving;35
140d_starved;35;53;4,171052632;1;starving;35
140d_starved;35;54;5,67867036;1;starving;35
140d_starved;35;55;2,565789474;1;starving;35
140d_starved;35;56;4,691135734;1;starving;35
140d_starved;35;57;4,264542936;1;starving;35
140d_starved;35;58;3,423822715;1;starving;35
140d_starved;35;59;4,511080332;1;starving;35
140d_starved;35;60;2,030470914;1;starving;35
140d_starved;35;61;5,147506925;1;starving;35
140d_starved;35;62;5,816481994;1;starving;35
140d_starved;35;63;2,846952909;1;starving;35
140d_starved;35;64;4,324792244;1;starving;35
140d_starved;35;65;8,96468144;1;starving;35
140d_starved;35;66;2,242382271;1;starving;35
140d_starved;35;67;4,258310249;1;starving;35
140d_starved;35;68;3,931440443;1;starving;35
140d_starved;35;69;6,12534626;1;starving;35
140d_starved;35;70;4,709141274;1;starving;35
140d_starved;35;71;5,324099723;1;starving;35
140d_starved;35;72;1,752077562;1;starving;35
140d_starved;35;73;1,79432133;1;starving;35
140d_starved;35;74;2,175207756;1;starving;35
140d_starved;35;75;2,159972299;1;starving;35
140d_starved;35;76;4,010387812;1;starving;35
140d_starved;35;77;3,48199446;1;starving;35
140d_starved;35;78;3,121191136;1;starving;35
140d_starved;35;79;6,619113573;1;starving;35
140d_starved;35;80;2,229916898;1;starving;35
140d_starved;35;81;3,358725762;1;starving;35
140d_starved;35;82;5,128808864;1;starving;35
140d_starved;35;83;3,95498615;1;starving;35
140d_starved;35;84;6,723684211;1;starving;35
140d_starved;35;85;1,585180055;1;starving;35
140d_starved;35;86;3,590027701;1;starving;35
140d_starved;35;87;2,621191136;1;starving;35
140d_starved;35;88;2,790858726;1;starving;35
140d_starved;35;89;6,024930748;1;starving;35
140d_starved;35;90;1,439058172;1;starving;35
140d_starved;40;1;1,225936814;1;starving;40
140d_starved;40;2;5,122957768;1;starving;40
140d_starved;40;3;3,17694612;1;starving;40
140d_starved;40;4;3,543445065;1;starving;40
140d_starved;40;5;4,251907933;1;starving;40
140d_starved;40;6;3,625982281;1;starving;40
140d_starved;40;7;3,6242863;1;starving;40
140d_starved;40;8;6,894510682;1;starving;40
140d_starved;40;9;4,245293729;1;starving;40
140d_starved;40;10;3,061281068;1;starving;40
140d_starved;40;11;2,161852001;1;starving;40
140d_starved;40;12;1,470066113;1;starving;40
140d_starved;40;13;2,980326719;1;starving;40
140d_starved;40;14;4,912374978;1;starving;40
140d_starved;40;15;1,133642381;1;starving;40
140d_starved;40;16;5,841087669;1;starving;40
140d_starved;40;17;6,278421682;1;starving;40
140d_starved;40;18;2,243654238;1;starving;40
140d_starved;40;19;2,047826322;1;starving;40
140d_starved;40;20;2,592232469;1;starving;40
140d_starved;40;21;2,24133639;1;starving;40
140d_starved;40;22;1,560348257;1;starving;40
140d_starved;40;23;2,042907997;1;starving;40
140d_starved;40;24;2,103114928;1;starving;40
140d_starved;40;25;4,432189489;1;starving;40
140d_starved;40;26;3,53711349;1;starving;40
140d_starved;40;27;1,135225249;1;starving;40
140d_starved;40;28;1,478772144;1;starving;40
140d_starved;40;29;NA;1;starving;40
140d_starved;40;30;3,30623553;1;starving;40
140d_starved;40;31;4,210469809;1;starving;40
140d_starved;40;32;4,37554414;1;starving;40
140d_starved;40;33;3,929956447;1;starving;40
140d_starved;40;34;3,803437133;1;starving;40
140d_starved;40;35;2,031997333;1;starving;40
140d_starved;40;36;3,660749594;1;starving;40
140d_starved;40;37;0,985640773;1;starving;40
140d_starved;40;38;1,598507532;1;starving;40
140d_starved;40;39;0,725761818;1;starving;40
140d_starved;40;40;1,588840499;1;starving;40
140d_starved;40;41;4,294816018;1;starving;40
140d_starved;40;42;3,660410459;1;starving;40
140d_starved;40;43;1,949516622;1;starving;40
140d_starved;40;44;2,718921401;1;starving;40
140d_starved;40;45;3,209056449;1;starving;40
140d_starved;40;46;2,893832383;1;starving;40
140d_starved;40;47;2,213918262;1;starving;40
140d_starved;40;48;2,187235012;1;starving;40
140d_starved;40;49;1,28475322;1;starving;40
140d_starved;40;50;6,074509601;1;starving;40
140d_starved;40;51;1,086664064;1;starving;40
140d_starved;40;52;2,579569216;1;starving;40
140d_starved;40;53;2,048335178;1;starving;40
140d_starved;40;54;6,100740603;1;starving;40
140d_starved;40;55;1,470348845;1;starving;40
140d_starved;40;56;3,505738038;1;starving;40
140d_starved;40;57;4,801628148;1;starving;40
140d_starved;40;58;2,924472855;1;starving;40
140d_starved;40;59;2,056588859;1;starving;40
140d_starved;40;60;1,582735048;1;starving;40
140d_starved;40;61;3,206738704;1;starving;40
140d_starved;40;62;8,235513612;1;starving;40
140d_starved;40;63;1,355418669;1;starving;40
140d_starved;40;64;2,621346578;1;starving;40
140d_starved;40;65;6,250551204;1;starving;40
140d_starved;40;66;NA;1;starving;40
140d_starved;40;67;3,326304473;1;starving;40
140d_starved;40;68;2,649782315;1;starving;40
140d_starved;40;69;4,641867886;1;starving;40
140d_starved;40;70;3,902820949;1;starving;40
140d_starved;40;71;3,37887959;1;starving;40
140d_starved;40;72;1,532195149;1;starving;40
140d_starved;40;73;1,310758098;1;starving;40
140d_starved;40;74;2,642489738;1;starving;40
140d_starved;40;75;2,623834045;1;starving;40
140d_starved;40;76;3,20549497;1;starving;40
140d_starved;40;77;2,239753522;1;starving;40
140d_starved;40;78;2,270167869;1;starving;40
140d_starved;40;79;3,997908305;1;starving;40
140d_starved;40;80;2,3387981;1;starving;40
140d_starved;40;81;2,184408411;1;starving;40
140d_starved;40;82;2,572163526;1;starving;40
140d_starved;40;83;3,895471764;1;starving;40
140d_starved;40;84;2,961445004;1;starving;40
140d_starved;40;85;1,145796778;1;starving;40
140d_starved;40;86;2,768104453;1;starving;40
140d_starved;40;87;2,003504988;1;starving;40
140d_starved;40;88;2,264288542;1;starving;40
140d_starved;40;89;4,52394149;1;starving;40
140d_starved;40;90;1,268754612;1;starving;40
140d_starved;45;1;1,229539137;1;starving;45
140d_starved;45;2;5,133849494;1;starving;45
140d_starved;45;3;2,215298141;1;starving;45
140d_starved;45;4;2,038443557;1;starving;45
140d_starved;45;5;4,371325887;1;starving;45
140d_starved;45;6;4,570357619;1;starving;45
140d_starved;45;7;3,591634563;1;starving;45
140d_starved;45;8;8,445736385;1;starving;45
140d_starved;45;9;4,22537301;1;starving;45
140d_starved;45;10;2,872001741;1;starving;45
140d_starved;45;11;2,503826776;1;starving;45
140d_starved;45;12;1,508667809;1;starving;45
140d_starved;45;13;2,478272304;1;starving;45
140d_starved;45;14;3,661768534;1;starving;45
140d_starved;45;15;1,199256635;1;starving;45
140d_starved;45;16;4,920858468;1;starving;45
140d_starved;45;17;3,736292832;1;starving;45
140d_starved;45;18;1,536248492;1;starving;45
140d_starved;45;19;1,948383954;1;starving;45
140d_starved;45;20;2,13137388;1;starving;45
140d_starved;45;21;2,909601694;1;starving;45
140d_starved;45;22;1,560226954;1;starving;45
140d_starved;45;23;3,626026094;1;starving;45
140d_starved;45;24;1,762635909;1;starving;45
140d_starved;45;25;3,503544973;1;starving;45
140d_starved;45;26;3,427782264;1;starving;45
140d_starved;45;27;0,852527011;1;starving;45
140d_starved;45;28;0,90611247;1;starving;45
140d_starved;45;29;2,069401564;1;starving;45
140d_starved;45;30;4,036401699;1;starving;45
140d_starved;45;31;4,29561948;1;starving;45
140d_starved;45;32;7,026171374;1;starving;45
140d_starved;45;33;2,900877135;1;starving;45
140d_starved;45;34;4,41945151;1;starving;45
140d_starved;45;35;1,760159293;1;starving;45
140d_starved;45;36;2,020431636;1;starving;45
140d_starved;45;37;1,535516788;1;starving;45
140d_starved;45;38;1,927445114;1;starving;45
140d_starved;45;39;0,593492976;1;starving;45
140d_starved;45;40;1,385117179;1;starving;45
140d_starved;45;41;4,591690564;1;starving;45
140d_starved;45;42;5,380387746;1;starving;45
140d_starved;45;43;1,726386967;1;starving;45
140d_starved;45;44;3,110153237;1;starving;45
140d_starved;45;45;3,160080072;1;starving;45
140d_starved;45;46;2,482437531;1;starving;45
140d_starved;45;47;2,290666847;1;starving;45
140d_starved;45;48;1,678936748;1;starving;45
140d_starved;45;49;1,73302881;1;starving;45
140d_starved;45;50;6,105480404;1;starving;45
140d_starved;45;51;2,843970755;1;starving;45
140d_starved;45;52;3,389281807;1;starving;45
140d_starved;45;53;3,219969672;1;starving;45
140d_starved;45;54;5,117075984;1;starving;45
140d_starved;45;55;1,308341366;1;starving;45
140d_starved;45;56;1,429809279;1;starving;45
140d_starved;45;57;4,616344328;1;starving;45
140d_starved;45;58;2,300010509;1;starving;45
140d_starved;45;59;1,035404336;1;starving;45
140d_starved;45;60;1,24918347;1;starving;45
140d_starved;45;61;3,278058162;1;starving;45
140d_starved;45;62;5,207867291;1;starving;45
140d_starved;45;63;0,987109914;1;starving;45
140d_starved;45;64;3,507597701;1;starving;45
140d_starved;45;65;7,234828272;1;starving;45
140d_starved;45;66;NA;1;starving;45
140d_starved;45;67;4,104636801;1;starving;45
140d_starved;45;68;3,064166529;1;starving;45
140d_starved;45;69;3,927782114;1;starving;45
140d_starved;45;70;4,011031074;1;starving;45
140d_starved;45;71;4,72092613;1;starving;45
140d_starved;45;72;1,400371083;1;starving;45
140d_starved;45;73;1,622142867;1;starving;45
140d_starved;45;74;1,853145917;1;starving;45
140d_starved;45;75;0,873691054;1;starving;45
140d_starved;45;76;3,834739292;1;starving;45
140d_starved;45;77;2,655239489;1;starving;45
140d_starved;45;78;3,788583681;1;starving;45
140d_starved;45;79;5,798883651;1;starving;45
140d_starved;45;80;2,14054864;1;starving;45
140d_starved;45;81;1,884779328;1;starving;45
140d_starved;45;82;2,630304222;1;starving;45
140d_starved;45;83;3,890294865;1;starving;45
140d_starved;45;84;2,264830974;1;starving;45
140d_starved;45;85;1,085331171;1;starving;45
140d_starved;45;86;2,791905005;1;starving;45
140d_starved;45;87;2,873690454;1;starving;45
140d_starved;45;88;3,115669374;1;starving;45
140d_starved;45;89;4,283123696;1;starving;45
140d_starved;45;90;1,521388693;1;starving;45
140d_starved;50;1;2,1643019;1;starving;50
140d_starved;50;2;3,603398643;1;starving;50
140d_starved;50;3;3,49437011;1;starving;50
140d_starved;50;4;2,62996652;1;starving;50
140d_starved;50;5;4,629403016;1;starving;50
140d_starved;50;6;3,869243424;1;starving;50
140d_starved;50;7;4,700381292;1;starving;50
140d_starved;50;8;6,626756898;1;starving;50
140d_starved;50;9;3,301248517;1;starving;50
140d_starved;50;10;3,201676351;1;starving;50
140d_starved;50;11;3,309250483;1;starving;50
140d_starved;50;12;1,823482518;1;starving;50
140d_starved;50;13;2,718562714;1;starving;50
140d_starved;50;14;6,144374966;1;starving;50
140d_starved;50;15;1,372508897;1;starving;50
140d_starved;50;16;4,098670361;1;starving;50
140d_starved;50;17;6,129458765;1;starving;50
140d_starved;50;18;1,874028456;1;starving;50
140d_starved;50;19;1,715579794;1;starving;50
140d_starved;50;20;2,270178311;1;starving;50
140d_starved;50;21;3,12112921;1;starving;50
140d_starved;50;22;2,473769375;1;starving;50
140d_starved;50;23;3,268095295;1;starving;50
140d_starved;50;24;1,785263462;1;starving;50
140d_starved;50;25;2,736349432;1;starving;50
140d_starved;50;26;3,951647975;1;starving;50
140d_starved;50;27;0,638860581;1;starving;50
140d_starved;50;28;0,84920609;1;starving;50
140d_starved;50;29;1,777946113;1;starving;50
140d_starved;50;30;3,813350149;1;starving;50
140d_starved;50;31;4,7313393;1;starving;50
140d_starved;50;32;7,300909514;1;starving;50
140d_starved;50;33;3,841550037;1;starving;50
140d_starved;50;34;3,151636914;1;starving;50
140d_starved;50;35;1,594111881;1;starving;50
140d_starved;50;36;2,908757388;1;starving;50
140d_starved;50;37;1,90611217;1;starving;50
140d_starved;50;38;2,169592936;1;starving;50
140d_starved;50;39;0,695260357;1;starving;50
140d_starved;50;40;2,15692825;1;starving;50
140d_starved;50;41;4,26134055;1;starving;50
140d_starved;50;42;4,332318827;1;starving;50
140d_starved;50;43;0,968985392;1;starving;50
140d_starved;50;44;2,834458191;1;starving;50
140d_starved;50;45;3,54328384;1;starving;50
140d_starved;50;46;3,034109128;1;starving;50
140d_starved;50;47;2,441178954;1;starving;50
140d_starved;50;48;1,84943089;1;starving;50
140d_starved;50;49;1,108127524;1;starving;50
140d_starved;50;50;5,739782056;1;starving;50
